timestamp,paid_rate,total_transaction
2023-03-05 03:00:00,77.15914788163322,603
2023-03-05 04:00:00,76.8793151562818,603
2023-03-05 05:00:00,81.19469673287203,795
2023-03-05 06:00:00,77.86440764821147,239
2023-03-05 07:00:00,76.57879674665773,767
2023-03-05 08:00:00,75.2,230
2023-03-05 09:00:00,77.7,443
2023-03-05 10:00:00,79.3,750
2023-03-05 11:00:00,80.4,848
2023-03-05 12:00:00,77.4,795
2023-03-05 13:00:00,79.7,758
2023-03-05 14:00:00,77.3,777
2023-03-05 15:00:00,78.6,748
2023-03-05 16:00:00,78.9,705
2023-03-05 17:00:00,83.4,645
2023-03-05 18:00:00,78.6,710
2023-03-05 19:00:00,79.6,776
2023-03-05 20:00:00,82.0,724
2023-03-05 21:00:00,78.2,742
2023-03-05 22:00:00,83.5,606
2023-03-05 23:00:00,77.5,418
2023-03-06 00:00:00,72.6,274
2023-03-06 01:00:00,70.4,152
2023-03-06 02:00:00,77.27495006149,510
2023-03-06 03:00:00,77.18239752498279,467
2023-03-06 04:00:00,77.53557336586888,840
2023-03-06 05:00:00,76.53731060504944,589
2023-03-06 06:00:00,75.94917602646139,566
2023-03-06 07:00:00,77.67824386708091,433
2023-03-06 08:00:00,80.3,208
2023-03-06 09:00:00,75.3,470
2023-03-06 10:00:00,79.5,800
2023-03-06 11:00:00,82.0,1615
2023-03-06 12:00:00,85.1,1963
2023-03-06 13:00:00,80.3,1352
2023-03-06 14:00:00,78.0,1032
2023-03-06 15:00:00,82.5,999
2023-03-06 16:00:00,80.4,835
2023-03-06 17:00:00,80.3,846
2023-03-06 18:00:00,78.4,782
2023-03-06 19:00:00,79.1,743
2023-03-06 20:00:00,77.8,798
2023-03-06 21:00:00,78.1,775
2023-03-06 22:00:00,81.3,697
2023-03-06 23:00:00,76.8,456
2023-03-07 00:00:00,75.7,263
2023-03-07 01:00:00,78.8,165
2023-03-07 02:00:00,77.12608674840024,676
2023-03-07 03:00:00,79.54979596459775,499
2023-03-07 04:00:00,78.92066556023138,1164
2023-03-07 05:00:00,76.68550271390134,663
2023-03-07 06:00:00,76.20945367888285,534
2023-03-07 07:00:00,78.1038117964362,669
2023-03-07 08:00:00,83.0,265
2023-03-07 09:00:00,75.5,436
2023-03-07 10:00:00,79.2,765
2023-03-07 11:00:00,80.6,749
2023-03-07 12:00:00,79.5,824
2023-03-07 13:00:00,77.2,799
2023-03-07 14:00:00,81.7,1128
2023-03-07 15:00:00,81.0,973
2023-03-07 16:00:00,79.6,721
2023-03-07 17:00:00,77.2,738
2023-03-07 18:00:00,77.7,822
2023-03-07 19:00:00,76.3,768
2023-03-07 20:00:00,76.2,726
2023-03-07 21:00:00,78.6,740
2023-03-07 22:00:00,79.0,714
2023-03-07 23:00:00,75.2,483
2023-03-08 00:00:00,68.8,266
2023-03-08 01:00:00,80.1,156
2023-03-08 02:00:00,76.25534244146655,349
2023-03-08 03:00:00,77.70077782751886,970
2023-03-08 04:00:00,77.09002509278595,629
2023-03-08 05:00:00,76.11399807581485,608
2023-03-08 06:00:00,76.27007994467414,574
2023-03-08 07:00:00,76.51223416237916,502
2023-03-08 08:00:00,74.1,266
2023-03-08 09:00:00,78.5,488
2023-03-08 10:00:00,79.0,1236
2023-03-08 11:00:00,78.4,950
2023-03-08 12:00:00,79.6,814
2023-03-08 13:00:00,79.0,681
2023-03-08 14:00:00,79.3,739
2023-03-08 15:00:00,77.4,920
2023-03-08 16:00:00,77.7,784
2023-03-08 17:00:00,76.9,796
2023-03-08 18:00:00,80.2,787
2023-03-08 19:00:00,79.1,712
2023-03-08 20:00:00,77.6,763
2023-03-08 21:00:00,76.8,727
2023-03-08 22:00:00,74.4,613
2023-03-08 23:00:00,76.5,463
2023-03-09 00:00:00,70.1,284
2023-03-09 01:00:00,79.1,163
2023-03-09 02:00:00,74.68028240429496,434
2023-03-09 03:00:00,73.84907833878528,555
2023-03-09 04:00:00,73.79134498271033,347
2023-03-09 05:00:00,76.75005852922335,287
2023-03-09 06:00:00,78.81254394859076,478
2023-03-09 07:00:00,75.49028582418251,712
2023-03-09 08:00:00,79.9,264
2023-03-09 09:00:00,74.6,492
2023-03-09 10:00:00,78.7,860
2023-03-09 11:00:00,76.5,1126
2023-03-09 12:00:00,79.2,2275
2023-03-09 13:00:00,78.7,840
2023-03-09 14:00:00,83.0,2235
2023-03-09 15:00:00,82.4,2097
2023-03-09 16:00:00,78.3,1256
2023-03-09 17:00:00,79.7,1047
2023-03-09 18:00:00,77.4,1042
2023-03-09 19:00:00,78.0,980
2023-03-09 20:00:00,81.0,895
2023-03-09 21:00:00,78.9,882
2023-03-09 22:00:00,80.1,735
2023-03-09 23:00:00,76.0,480
2023-03-10 00:00:00,75.5,326
2023-03-10 01:00:00,74.8,155
2023-03-10 02:00:00,78.25582035530049,874
2023-03-10 03:00:00,78.6054724320025,577
2023-03-10 04:00:00,76.29305950927308,685
2023-03-10 05:00:00,77.28372421820114,492
2023-03-10 06:00:00,75.5121916184956,458
2023-03-10 07:00:00,76.7,180
2023-03-10 08:00:00,77.8,365
2023-03-10 09:00:00,80.3,675
2023-03-10 10:00:00,79.3,847
2023-03-10 11:00:00,77.8,928
2023-03-10 12:00:00,82.1,811
2023-03-10 13:00:00,81.2,781
2023-03-10 14:00:00,77.3,882
2023-03-10 15:00:00,78.1,839
2023-03-10 16:00:00,78.6,802
2023-03-10 17:00:00,77.0,854
2023-03-10 18:00:00,78.7,900
2023-03-10 19:00:00,77.5,788
2023-03-10 20:00:00,77.9,739
2023-03-10 21:00:00,77.2,674
2023-03-10 22:00:00,71.8,659
2023-03-10 23:00:00,76.2,521
2023-03-11 00:00:00,75.3,295
2023-03-11 01:00:00,77.4,168
2023-03-11 02:00:00,77.06553390397782,508
2023-03-11 03:00:00,77.38153665319615,530
2023-03-11 04:00:00,76.16924055583384,585
2023-03-11 05:00:00,76.08217245886735,878
2023-03-11 06:00:00,77.47830477478479,808
2023-03-11 07:00:00,75.2,153
2023-03-11 08:00:00,81.9,349
2023-03-11 09:00:00,80.4,734
2023-03-11 10:00:00,82.2,1170
2023-03-11 11:00:00,83.6,1295
2023-03-11 12:00:00,79.3,987
2023-03-11 13:00:00,81.4,1035
2023-03-11 14:00:00,80.0,1046
2023-03-11 15:00:00,77.4,1038
2023-03-11 16:00:00,82.4,875
2023-03-11 17:00:00,79.9,814
2023-03-11 18:00:00,78.7,814
2023-03-11 19:00:00,78.9,768
2023-03-11 20:00:00,75.6,769
2023-03-11 21:00:00,74.8,632
2023-03-11 22:00:00,78.6,560
2023-03-11 23:00:00,76.4,432
2023-03-12 00:00:00,78.1,283
2023-03-12 01:00:00,75.3,190
2023-03-12 02:00:00,78.00333076819618,354
2023-03-12 03:00:00,76.71672673950316,609
2023-03-12 04:00:00,74.93384882167767,351
2023-03-12 05:00:00,75.41237970229506,861
2023-03-12 06:00:00,76.89661320500228,586
2023-03-12 07:00:00,76.52899168663036,149
2023-03-12 08:00:00,77.2,290
2023-03-12 09:00:00,75.0,585
2023-03-12 10:00:00,73.1,855
2023-03-12 11:00:00,76.5,964
2023-03-12 12:00:00,78.8,871
2023-03-12 13:00:00,79.2,873
2023-03-12 14:00:00,80.3,797
2023-03-12 15:00:00,80.1,876
2023-03-12 16:00:00,77.6,793
2023-03-12 17:00:00,77.6,853
2023-03-12 18:00:00,78.1,862
2023-03-12 19:00:00,76.9,898
2023-03-12 20:00:00,77.9,825
2023-03-12 21:00:00,75.6,841
2023-03-12 22:00:00,77.5,652
2023-03-12 23:00:00,70.2,500
2023-03-13 00:00:00,68.4,291
2023-03-13 01:00:00,74.3,179
2023-03-13 02:00:00,76.45848080767028,495
2023-03-13 03:00:00,74.67255763146076,460
2023-03-13 04:00:00,75.51415428962497,656
2023-03-13 05:00:00,77.2560031092129,628
2023-03-13 06:00:00,76.54373036008042,1125
2023-03-13 07:00:00,77.95266648671415,771
2023-03-13 08:00:00,81.3,240
2023-03-13 09:00:00,79.4,462
2023-03-13 10:00:00,80.1,752
2023-03-13 11:00:00,75.5,832
2023-03-13 12:00:00,78.8,763
2023-03-13 13:00:00,77.2,719
2023-03-13 14:00:00,77.4,791
2023-03-13 15:00:00,79.3,776
2023-03-13 16:00:00,78.9,763
2023-03-13 17:00:00,74.1,706
2023-03-13 18:00:00,77.8,809
2023-03-13 19:00:00,78.6,714
2023-03-13 20:00:00,80.2,763
2023-03-13 21:00:00,78.5,827
2023-03-13 22:00:00,74.0,738
2023-03-13 23:00:00,77.7,448
2023-03-14 00:00:00,74.5,231
2023-03-14 01:00:00,77.62734210002631,675
2023-03-14 02:00:00,75.09584150157954,283
2023-03-14 03:00:00,78.11089221324806,545
2023-03-14 04:00:00,76.36206918703287,491
2023-03-14 05:00:00,80.97793168251461,363
2023-03-14 06:00:00,77.10185325542835,952
2023-03-14 07:00:00,74.59745019646212,652
2023-03-14 08:00:00,73.6,292
2023-03-14 09:00:00,80.0,485
2023-03-14 10:00:00,76.0,1202
2023-03-14 11:00:00,80.3,1181
2023-03-14 12:00:00,78.3,899
2023-03-14 13:00:00,79.2,835
2023-03-14 14:00:00,76.3,1049
2023-03-14 15:00:00,82.2,1191
2023-03-14 16:00:00,76.5,885
2023-03-14 17:00:00,77.3,821
2023-03-14 18:00:00,77.5,815
2023-03-14 19:00:00,78.4,796
2023-03-14 20:00:00,81.4,786
2023-03-14 21:00:00,80.0,877
2023-03-14 22:00:00,75.0,808
2023-03-14 23:00:00,73.5,524
2023-03-15 00:00:00,71.0,286
2023-03-15 01:00:00,65.5,174
2023-03-15 02:00:00,75.81399526883466,795
2023-03-15 03:00:00,75.73998570677105,855
2023-03-15 04:00:00,78.68987729283533,1024
2023-03-15 05:00:00,75.59812677058093,455
2023-03-15 06:00:00,77.17868389578408,937
2023-03-15 07:00:00,71.6,162
2023-03-15 08:00:00,69.9,389
2023-03-15 09:00:00,71.5,666
2023-03-15 10:00:00,75.5,932
2023-03-15 11:00:00,83.7,1222
2023-03-15 12:00:00,79.4,880
2023-03-15 13:00:00,80.3,854
2023-03-15 14:00:00,81.6,874
2023-03-15 15:00:00,79.6,950
2023-03-15 16:00:00,80.7,846
2023-03-15 17:00:00,76.9,896
2023-03-15 18:00:00,78.6,824
2023-03-15 19:00:00,77.4,729
2023-03-15 20:00:00,76.0,784
2023-03-15 21:00:00,76.0,861
2023-03-15 22:00:00,78.5,710
2023-03-15 23:00:00,78.5,493
2023-03-16 00:00:00,72.2,266
2023-03-16 01:00:00,74.9,215
2023-03-16 02:00:00,76.26166872173084,800
2023-03-16 03:00:00,78.04569926869551,226
2023-03-16 04:00:00,77.48225721174853,448
2023-03-16 05:00:00,75.51199483596898,650
2023-03-16 06:00:00,75.45088811539624,428
2023-03-16 07:00:00,70.2,161
2023-03-16 08:00:00,77.0,343
2023-03-16 09:00:00,77.9,611
2023-03-16 10:00:00,80.1,1038
2023-03-16 11:00:00,77.7,1081
2023-03-16 12:00:00,77.0,917
2023-03-16 13:00:00,73.5,912
2023-03-16 14:00:00,76.5,892
2023-03-16 15:00:00,75.9,1089
2023-03-16 16:00:00,81.7,1033
2023-03-16 17:00:00,77.3,779
2023-03-16 18:00:00,76.2,773
2023-03-16 19:00:00,81.9,734
2023-03-16 20:00:00,79.6,676
2023-03-16 21:00:00,78.3,778
2023-03-16 22:00:00,77.5,675
2023-03-16 23:00:00,75.3,454
2023-03-17 00:00:00,80.2,217
2023-03-17 01:00:00,72.3,166
2023-03-17 02:00:00,76.27752732971615,486
2023-03-17 03:00:00,75.80863847950081,637
2023-03-17 04:00:00,75.72449302071944,708
2023-03-17 05:00:00,76.68586249184696,769
2023-03-17 06:00:00,77.82557750470951,973
2023-03-17 07:00:00,77.17441162728504,673
2023-03-17 08:00:00,78.1,388
2023-03-17 09:00:00,83.0,587
2023-03-17 10:00:00,79.0,862
2023-03-17 11:00:00,80.4,950
2023-03-17 12:00:00,80.8,733
2023-03-17 13:00:00,80.5,744
2023-03-17 14:00:00,78.2,870
2023-03-17 15:00:00,81.5,963
2023-03-17 16:00:00,78.6,805
2023-03-17 17:00:00,73.2,836
2023-03-17 18:00:00,75.6,915
2023-03-17 19:00:00,80.0,834
2023-03-17 20:00:00,76.3,721
2023-03-17 21:00:00,76.3,637
2023-03-17 22:00:00,77.4,593
2023-03-17 23:00:00,76.4,423
2023-03-18 00:00:00,72.9,310
2023-03-18 01:00:00,73.5,170
2023-03-18 02:00:00,79.07129092660712,230
2023-03-18 03:00:00,76.75803147636113,510
2023-03-18 04:00:00,78.35696398158973,551
2023-03-18 05:00:00,76.62312967939211,451
2023-03-18 06:00:00,76.47427212090076,536
2023-03-18 07:00:00,75.99575857315985,531
2023-03-18 08:00:00,78.4,356
2023-03-18 09:00:00,82.3,699
2023-03-18 10:00:00,78.3,969
2023-03-18 11:00:00,78.0,952
2023-03-18 12:00:00,78.1,929
2023-03-18 13:00:00,77.9,971
2023-03-18 14:00:00,82.4,1015
2023-03-18 15:00:00,79.9,939
2023-03-18 16:00:00,78.1,877
2023-03-18 17:00:00,78.7,750
2023-03-18 18:00:00,74.6,808
2023-03-18 19:00:00,76.7,691
2023-03-18 20:00:00,77.7,587
2023-03-18 21:00:00,76.1,545
2023-03-18 22:00:00,75.7,481
2023-03-18 23:00:00,75.5,347
2023-03-19 00:00:00,72.9,218
2023-03-19 01:00:00,75.8,165
2023-03-19 02:00:00,77.7525083584006,479
2023-03-19 03:00:00,78.2890672681767,526
2023-03-19 04:00:00,77.01912940969885,964
2023-03-19 05:00:00,76.58908746972945,421
2023-03-19 06:00:00,78.71580827381389,630
2023-03-19 07:00:00,77.18665664218584,428
2023-03-19 08:00:00,62.0,316
2023-03-19 09:00:00,42.3,778
2023-03-19 10:00:00,81.6,961
2023-03-19 11:00:00,80.3,1005
2023-03-19 12:00:00,75.7,912
2023-03-19 13:00:00,77.3,885
2023-03-19 14:00:00,75.8,952
2023-03-19 15:00:00,71.8,849
2023-03-19 16:00:00,65.6,871
2023-03-19 17:00:00,78.5,791
2023-03-19 18:00:00,77.4,765
2023-03-19 19:00:00,77.7,745
2023-03-19 20:00:00,75.7,770
2023-03-19 21:00:00,74.7,768
2023-03-19 22:00:00,78.7,611
2023-03-19 23:00:00,79.1,412
2023-03-20 00:00:00,77.7,193
2023-03-20 01:00:00,76.3,160
2023-03-20 02:00:00,76.95551918113641,463
2023-03-20 03:00:00,76.4221235046356,412
2023-03-20 04:00:00,75.63550638973491,292
2023-03-20 05:00:00,77.62267768325917,549
2023-03-20 06:00:00,77.21806516077285,845
2023-03-20 07:00:00,78.1475414280393,927
2023-03-20 08:00:00,78.7,272
2023-03-20 09:00:00,75.4,578
2023-03-20 10:00:00,78.9,907
2023-03-20 11:00:00,81.3,2192
2023-03-20 12:00:00,81.9,1087
2023-03-20 13:00:00,78.9,885
2023-03-20 14:00:00,78.4,790
2023-03-20 15:00:00,81.8,1255
2023-03-20 16:00:00,74.4,813
2023-03-20 17:00:00,78.9,778
2023-03-20 18:00:00,75.8,764
2023-03-20 19:00:00,83.6,604
2023-03-20 20:00:00,78.0,663
2023-03-20 21:00:00,81.7,732
2023-03-20 22:00:00,78.5,623
2023-03-20 23:00:00,76.3,553
2023-03-21 00:00:00,71.0,255
2023-03-21 01:00:00,69.1,181
2023-03-21 02:00:00,79.4014355781299,609
2023-03-21 03:00:00,78.67605124518762,433
2023-03-21 04:00:00,75.63193732719434,611
2023-03-21 05:00:00,75.459760109426,732
2023-03-21 06:00:00,76.11924409743821,601
2023-03-21 07:00:00,79.5,166
2023-03-21 08:00:00,79.7,300
2023-03-21 09:00:00,82.3,513
2023-03-21 10:00:00,83.7,906
2023-03-21 11:00:00,78.2,940
2023-03-21 12:00:00,80.2,782
2023-03-21 13:00:00,79.6,751
2023-03-21 14:00:00,77.9,791
2023-03-21 15:00:00,82.3,673
2023-03-21 16:00:00,75.0,685
2023-03-21 17:00:00,75.3,736
2023-03-21 18:00:00,75.3,760
2023-03-21 19:00:00,75.6,673
2023-03-21 20:00:00,83.5,677
2023-03-21 21:00:00,76.4,796
2023-03-21 22:00:00,77.7,649
2023-03-21 23:00:00,73.4,462
2023-03-22 00:00:00,76.6,261
2023-03-22 01:00:00,77.8,162
2023-03-22 02:00:00,77.97261110256743,329
2023-03-22 03:00:00,76.63907285341529,512
2023-03-22 04:00:00,77.54388227851729,603
2023-03-22 05:00:00,79.55400659471495,654
2023-03-22 06:00:00,75.40305964330985,567
2023-03-22 07:00:00,76.7,150
2023-03-22 08:00:00,78.0,309
2023-03-22 09:00:00,79.8,524
2023-03-22 10:00:00,78.6,737
2023-03-22 11:00:00,78.6,758
2023-03-22 12:00:00,79.7,664
2023-03-22 13:00:00,76.0,596
2023-03-22 14:00:00,81.5,697
2023-03-22 15:00:00,79.6,681
2023-03-22 16:00:00,76.1,648
2023-03-22 17:00:00,73.0,685
2023-03-22 18:00:00,79.3,619
2023-03-22 19:00:00,79.9,647
2023-03-22 20:00:00,84.1,653
2023-03-22 21:00:00,79.8,702
2023-03-22 22:00:00,78.3,584
2023-03-22 23:00:00,82.3,400
2023-03-23 00:00:00,75.3,255
2023-03-23 01:00:00,74.96926815984901,281
2023-03-23 02:00:00,76.8753536304676,179
2023-03-23 03:00:00,78.19673220988504,516
2023-03-23 04:00:00,77.38413654862705,617
2023-03-23 05:00:00,76.89102053463854,832
2023-03-23 06:00:00,77.3677359689978,821
2023-03-23 07:00:00,79.62505550124261,377
2023-03-23 08:00:00,78.0,273
2023-03-23 09:00:00,78.2,478
2023-03-23 10:00:00,81.7,1112
2023-03-23 11:00:00,81.6,1002
2023-03-23 12:00:00,76.5,765
2023-03-23 13:00:00,76.5,663
2023-03-23 14:00:00,80.2,786
2023-03-23 15:00:00,81.0,916
2023-03-23 16:00:00,78.4,841
2023-03-23 17:00:00,78.6,770
2023-03-23 18:00:00,78.1,858
2023-03-23 19:00:00,81.1,698
2023-03-23 20:00:00,76.8,704
2023-03-23 21:00:00,78.3,775
2023-03-23 22:00:00,77.2,580
2023-03-23 23:00:00,71.3,429
2023-03-24 00:00:00,73.3,239
2023-03-24 01:00:00,69.9,153
2023-03-24 02:00:00,77.02648378898729,868
2023-03-24 03:00:00,75.43837500571041,373
2023-03-24 04:00:00,75.3201275681779,312
2023-03-24 05:00:00,75.53547073226511,785
2023-03-24 06:00:00,74.79960724974958,1067
2023-03-24 07:00:00,75.3,166
2023-03-24 08:00:00,79.5,336
2023-03-24 09:00:00,81.7,600
2023-03-24 10:00:00,78.3,840
2023-03-24 11:00:00,79.3,835
2023-03-24 12:00:00,79.2,821
2023-03-24 13:00:00,78.2,818
2023-03-24 14:00:00,80.2,828
2023-03-24 15:00:00,83.3,978
2023-03-24 16:00:00,79.0,866
2023-03-24 17:00:00,83.5,832
2023-03-24 18:00:00,76.8,872
2023-03-24 19:00:00,73.8,832
2023-03-24 20:00:00,77.0,699
2023-03-24 21:00:00,78.5,716
2023-03-24 22:00:00,78.5,725
2023-03-24 23:00:00,76.6,462
2023-03-25 00:00:00,81.9,315
2023-03-25 01:00:00,76.57121625375042,367
2023-03-25 02:00:00,77.1731509746773,791
2023-03-25 03:00:00,76.49644463300882,310
2023-03-25 04:00:00,79.03164445733633,560
2023-03-25 05:00:00,78.27324321155514,695
2023-03-25 06:00:00,76.25569075410267,53
2023-03-25 07:00:00,77.3,163
2023-03-25 08:00:00,77.4,394
2023-03-25 09:00:00,76.2,743
2023-03-25 10:00:00,77.8,954
2023-03-25 11:00:00,77.8,1002
2023-03-25 12:00:00,77.7,882
2023-03-25 13:00:00,77.1,843
2023-03-25 14:00:00,80.1,845
2023-03-25 15:00:00,78.6,831
2023-03-25 16:00:00,80.5,902
2023-03-25 17:00:00,82.7,693
2023-03-25 18:00:00,80.2,724
2023-03-25 19:00:00,81.6,609
2023-03-25 20:00:00,80.4,578
2023-03-25 21:00:00,77.1,538
2023-03-25 22:00:00,72.3,523
2023-03-25 23:00:00,69.9,372
2023-03-26 00:00:00,72.6,296
2023-03-26 01:00:00,72.8,173
2023-03-26 02:00:00,75.1359284503173,766
2023-03-26 03:00:00,78.63973298367448,371
2023-03-26 04:00:00,75.4639162558223,508
2023-03-26 05:00:00,75.223945941135,272
2023-03-26 06:00:00,79.88850470449468,558
2023-03-26 07:00:00,77.20610596298398,834
2023-03-26 08:00:00,70.1,154
2023-03-26 09:00:00,76.5,400
2023-03-26 10:00:00,80.5,729
2023-03-26 11:00:00,81.8,886
2023-03-26 12:00:00,79.2,993
2023-03-26 13:00:00,80.9,832
2023-03-26 14:00:00,80.1,869
2023-03-26 15:00:00,80.9,836
2023-03-26 16:00:00,78.9,759
2023-03-26 17:00:00,77.2,801
2023-03-26 18:00:00,80.6,783
2023-03-26 19:00:00,79.9,819
2023-03-26 20:00:00,79.9,763
2023-03-26 21:00:00,74.8,840
2023-03-26 22:00:00,74.7,692
2023-03-26 23:00:00,74.8,420
2023-03-27 00:00:00,74.0,288
2023-03-27 01:00:00,73.7,175
2023-03-27 02:00:00,75.1081613499985,609
2023-03-27 03:00:00,75.37403208838522,410
2023-03-27 04:00:00,76.77995216652833,671
2023-03-27 05:00:00,75.3080974593951,464
2023-03-27 06:00:00,76.20137154316126,234
2023-03-27 07:00:00,75.29440698396346,360
2023-03-27 08:00:00,75.1,193
2023-03-27 09:00:00,77.3,428
2023-03-27 10:00:00,78.5,703
2023-03-27 11:00:00,80.7,1469
2023-03-27 12:00:00,77.7,828
2023-03-27 13:00:00,79.4,747
2023-03-27 14:00:00,79.1,738
2023-03-27 15:00:00,79.2,739
2023-03-27 16:00:00,79.1,722
2023-03-27 17:00:00,78.1,718
2023-03-27 18:00:00,79.5,716
2023-03-27 19:00:00,77.6,762
2023-03-27 20:00:00,78.3,704
2023-03-27 21:00:00,81.5,828
2023-03-27 22:00:00,76.9,741
2023-03-27 23:00:00,75.6,533
2023-03-28 00:00:00,79.1,296
2023-03-28 01:00:00,79.8,188
2023-03-28 02:00:00,77.29904443817797,503
2023-03-28 03:00:00,75.58726104348258,638
2023-03-28 04:00:00,78.2051541432761,435
2023-03-28 05:00:00,78.26291846211886,539
2023-03-28 06:00:00,75.03729920269616,407
2023-03-28 07:00:00,75.47559511961863,605
2023-03-28 08:00:00,73.5,275
2023-03-28 09:00:00,77.4,456
2023-03-28 10:00:00,83.1,943
2023-03-28 11:00:00,82.3,1043
2023-03-28 12:00:00,77.3,793
2023-03-28 13:00:00,77.0,782
2023-03-28 14:00:00,80.7,972
2023-03-28 15:00:00,81.0,937
2023-03-28 16:00:00,80.4,1759
2023-03-28 17:00:00,81.8,823
2023-03-28 18:00:00,79.0,761
2023-03-28 19:00:00,82.2,803
2023-03-28 20:00:00,78.1,789
2023-03-28 21:00:00,79.2,918
2023-03-28 22:00:00,75.9,817
2023-03-28 23:00:00,72.1,556
2023-03-29 00:00:00,72.2,334
2023-03-29 01:00:00,75.0,156
2023-03-29 02:00:00,76.1210732045714,589
2023-03-29 03:00:00,76.35274092998876,651
2023-03-29 04:00:00,77.74171748668635,880
2023-03-29 05:00:00,77.26378172041113,384
2023-03-29 06:00:00,75.47203648637804,736
2023-03-29 07:00:00,78.37787179617719,633
2023-03-29 08:00:00,78.6,318
2023-03-29 09:00:00,76.6,610
2023-03-29 10:00:00,80.8,982
2023-03-29 11:00:00,80.8,994
2023-03-29 12:00:00,82.1,811
2023-03-29 13:00:00,79.3,750
2023-03-29 14:00:00,78.7,893
2023-03-29 15:00:00,76.6,869
2023-03-29 16:00:00,78.1,853
2023-03-29 17:00:00,76.9,823
2023-03-29 18:00:00,79.2,753
2023-03-29 19:00:00,82.4,748
2023-03-29 20:00:00,81.4,770
2023-03-29 21:00:00,78.9,864
2023-03-29 22:00:00,75.1,827
2023-03-29 23:00:00,76.1,539
2023-03-30 00:00:00,78.5,325
2023-03-30 01:00:00,46.0,189
2023-03-30 02:00:00,77.06959718826847,754
2023-03-30 03:00:00,75.4864320150652,433
2023-03-30 04:00:00,77.52124943061303,1114
2023-03-30 05:00:00,75.93432546307656,146
2023-03-30 06:00:00,75.49632077923378,519
2023-03-30 07:00:00,76.54248478747607,363
2023-03-30 08:00:00,75.3,312
2023-03-30 09:00:00,75.4,601
2023-03-30 10:00:00,79.5,771
2023-03-30 11:00:00,79.3,4774
2023-03-30 12:00:00,74.8,2767
2023-03-30 13:00:00,70.1,1266
2023-03-30 14:00:00,76.4,1087
2023-03-30 15:00:00,75.2,839
2023-03-30 16:00:00,76.0,771
2023-03-30 17:00:00,70.1,1013
2023-03-30 18:00:00,75.5,895
2023-03-30 19:00:00,76.2,728
2023-03-30 20:00:00,74.9,762
2023-03-30 21:00:00,78.5,856
2023-03-30 22:00:00,80.0,729
2023-03-30 23:00:00,74.6,477
2023-03-31 00:00:00,69.9,326
2023-03-31 01:00:00,73.0,196
2023-03-31 02:00:00,79.21841331544026,442
2023-03-31 03:00:00,77.7799626765882,587
2023-03-31 04:00:00,75.91973006919324,757
2023-03-31 05:00:00,77.07871255138058,219
2023-03-31 06:00:00,76.41070541146705,409
2023-03-31 07:00:00,78.12203933312772,820
2023-03-31 08:00:00,80.7,306
2023-03-31 09:00:00,77.6,660
2023-03-31 10:00:00,72.0,2768
2023-03-31 11:00:00,75.2,1305
2023-03-31 12:00:00,75.2,1035
2023-03-31 13:00:00,79.3,926
2023-03-31 14:00:00,72.8,1002
2023-03-31 15:00:00,76.6,946
2023-03-31 16:00:00,80.9,838
2023-03-31 17:00:00,75.6,1003
2023-03-31 18:00:00,75.2,961
2023-03-31 19:00:00,73.9,988
2023-03-31 20:00:00,79.5,828
2023-03-31 21:00:00,73.5,837
2023-03-31 22:00:00,76.7,794
2023-03-31 23:00:00,76.9,575
2023-04-01 00:00:00,80.2,501
2023-04-01 01:00:00,75.7,222
2023-04-01 02:00:00,75.72785493434448,675
2023-04-01 03:00:00,76.40236816471293,348
2023-04-01 04:00:00,75.08725575646285,547
2023-04-01 05:00:00,74.93837488259098,455
2023-04-01 06:00:00,76.13956068577644,763
2023-04-01 07:00:00,75.40595898618257,766
2023-04-01 08:00:00,77.1,327
2023-04-01 09:00:00,82.2,749
2023-04-01 10:00:00,78.4,1121
2023-04-01 11:00:00,82.6,1086
2023-04-01 12:00:00,80.8,1119
2023-04-01 13:00:00,80.4,1068
2023-04-01 14:00:00,87.4,2151
2023-04-01 15:00:00,83.9,2237
2023-04-01 16:00:00,82.4,1316
2023-04-01 17:00:00,80.4,1100
2023-04-01 18:00:00,81.6,1069
2023-04-01 19:00:00,83.5,895
2023-04-01 20:00:00,79.1,774
2023-04-01 21:00:00,82.4,740
2023-04-01 22:00:00,77.7,692
2023-04-01 23:00:00,73.9,571
2023-04-02 00:00:00,74.8,318
2023-04-02 01:00:00,72.4,203
2023-04-02 02:00:00,78.4728951042107,746
2023-04-02 03:00:00,78.10178580286971,797
2023-04-02 04:00:00,79.00990840190964,844
2023-04-02 05:00:00,76.7484429851227,629
2023-04-02 06:00:00,74.02794075143927,134
2023-04-02 07:00:00,77.66618264725521,665
2023-04-02 08:00:00,77.2,254
2023-04-02 09:00:00,77.4,563
2023-04-02 10:00:00,81.7,906
2023-04-02 11:00:00,82.4,1147
2023-04-02 12:00:00,79.1,1055
2023-04-02 13:00:00,80.9,933
2023-04-02 14:00:00,80.3,934
2023-04-02 15:00:00,78.2,894
2023-04-02 16:00:00,78.3,890
2023-04-02 17:00:00,78.0,954
2023-04-02 18:00:00,83.6,1211
2023-04-02 19:00:00,85.3,1718
2023-04-02 20:00:00,81.7,1429
2023-04-02 21:00:00,82.3,1234
2023-04-02 22:00:00,80.7,893
2023-04-02 23:00:00,78.1,644
2023-04-03 00:00:00,75.2,323
2023-04-03 01:00:00,74.4,176
2023-04-03 02:00:00,77.81806785731509,494
